created_at,id,id_str,text,display_text_range__001,display_text_range__002,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user__id,user__id_str,user__name,user__screen_name,user__location,user__url,user__description,user__translator_type,user__protected,user__verified,user__followers_count,user__friends_count,user__listed_count,user__favourites_count,user__statuses_count,user__created_at,user__utc_offset,user__time_zone,user__geo_enabled,user__lang,user__contributors_enabled,user__is_translator,user__profile_background_color,user__profile_background_image_url,user__profile_background_image_url_https,user__profile_background_tile,user__profile_link_color,user__profile_sidebar_border_color,user__profile_sidebar_fill_color,user__profile_text_color,user__profile_use_background_image,user__profile_image_url,user__profile_image_url_https,user__profile_banner_url,user__default_profile,user__default_profile_image,user__following,user__follow_request_sent,user__notifications,geo,coordinates,place__id,place__url,place__place_type,place__name,place__full_name,place__country_code,place__country,place__bounding_box__type,place__bounding_box__coordinates__001,place__bounding_box__coordinates__002,place,contributors,quoted_status_id,quoted_status_id_str,quoted_status__created_at,quoted_status__id,quoted_status__id_str,quoted_status__text,quoted_status__display_text_range__001,quoted_status__display_text_range__002,quoted_status__source,quoted_status__truncated,quoted_status__in_reply_to_status_id,quoted_status__in_reply_to_status_id_str,quoted_status__in_reply_to_user_id,quoted_status__in_reply_to_user_id_str,quoted_status__in_reply_to_screen_name,quoted_status__user__id,quoted_status__user__id_str,quoted_status__user__name,quoted_status__user__screen_name,quoted_status__user__location,quoted_status__user__url,quoted_status__user__description,quoted_status__user__translator_type,quoted_status__user__protected,quoted_status__user__verified,quoted_status__user__followers_count,quoted_status__user__friends_count,quoted_status__user__listed_count,quoted_status__user__favourites_count,quoted_status__user__statuses_count,quoted_status__user__created_at,quoted_status__user__utc_offset,quoted_status__user__time_zone,quoted_status__user__geo_enabled,quoted_status__user__lang,quoted_status__user__contributors_enabled,quoted_status__user__is_translator,quoted_status__user__profile_background_color,quoted_status__user__profile_background_image_url,quoted_status__user__profile_background_image_url_https,quoted_status__user__profile_background_tile,quoted_status__user__profile_link_color,quoted_status__user__profile_sidebar_border_color,quoted_status__user__profile_sidebar_fill_color,quoted_status__user__profile_text_color,quoted_status__user__profile_use_background_image,quoted_status__user__profile_image_url,quoted_status__user__profile_image_url_https,quoted_status__user__profile_banner_url,quoted_status__user__default_profile,quoted_status__user__default_profile_image,quoted_status__user__following,quoted_status__user__follow_request_sent,quoted_status__user__notifications,quoted_status__geo,quoted_status__coordinates,quoted_status__place,quoted_status__contributors,quoted_status__is_quote_status,quoted_status__extended_tweet__full_text,quoted_status__extended_tweet__display_text_range__001,quoted_status__extended_tweet__display_text_range__002,quoted_status__extended_tweet__entities__urls__url,quoted_status__extended_tweet__entities__urls__expanded_url,quoted_status__extended_tweet__entities__urls__display_url,quoted_status__extended_tweet__entities__urls__indices__001,quoted_status__extended_tweet__entities__urls__indices__002,quoted_status__extended_tweet__entities__user_mentions__screen_name,quoted_status__extended_tweet__entities__user_mentions__name,quoted_status__extended_tweet__entities__user_mentions__id,quoted_status__extended_tweet__entities__user_mentions__id_str,quoted_status__extended_tweet__entities__user_mentions__indices__001,quoted_status__extended_tweet__entities__user_mentions__indices__002,quoted_status__extended_tweet__entities__hashtags__text,quoted_status__extended_tweet__entities__hashtags__indices__001,quoted_status__extended_tweet__entities__hashtags__indices__002,quoted_status__extended_tweet__entities__media__id,quoted_status__extended_tweet__entities__media__id_str,quoted_status__extended_tweet__entities__media__indices__001,quoted_status__extended_tweet__entities__media__indices__002,quoted_status__extended_tweet__entities__media__media_url,quoted_status__extended_tweet__entities__media__media_url_https,quoted_status__extended_tweet__entities__media__url,quoted_status__extended_tweet__entities__media__display_url,quoted_status__extended_tweet__entities__media__expanded_url,quoted_status__extended_tweet__entities__media__type,quoted_status__extended_tweet__entities__media__sizes__|,quoted_status__extended_tweet__entities__media__sizes__|__w,quoted_status__extended_tweet__entities__media__sizes__|__h,quoted_status__extended_tweet__entities__media__sizes__|__resize,quoted_status__extended_tweet__extended_entities__media__id,quoted_status__extended_tweet__extended_entities__media__id_str,quoted_status__extended_tweet__extended_entities__media__indices__001,quoted_status__extended_tweet__extended_entities__media__indices__002,quoted_status__extended_tweet__extended_entities__media__media_url,quoted_status__extended_tweet__extended_entities__media__media_url_https,quoted_status__extended_tweet__extended_entities__media__url,quoted_status__extended_tweet__extended_entities__media__display_url,quoted_status__extended_tweet__extended_entities__media__expanded_url,quoted_status__extended_tweet__extended_entities__media__type,quoted_status__extended_tweet__extended_entities__media__sizes__|,quoted_status__extended_tweet__extended_entities__media__sizes__|__w,quoted_status__extended_tweet__extended_entities__media__sizes__|__h,quoted_status__extended_tweet__extended_entities__media__sizes__|__resize,quoted_status__quote_count,quoted_status__reply_count,quoted_status__retweet_count,quoted_status__favorite_count,quoted_status__entities__media__id,quoted_status__entities__media__id_str,quoted_status__entities__media__indices__001,quoted_status__entities__media__indices__002,quoted_status__entities__media__media_url,quoted_status__entities__media__media_url_https,quoted_status__entities__media__url,quoted_status__entities__media__display_url,quoted_status__entities__media__expanded_url,quoted_status__entities__media__type,quoted_status__entities__media__sizes__|,quoted_status__entities__media__sizes__|__w,quoted_status__entities__media__sizes__|__h,quoted_status__entities__media__sizes__|__resize,quoted_status__extended_entities__media__id,quoted_status__extended_entities__media__id_str,quoted_status__extended_entities__media__indices__001,quoted_status__extended_entities__media__indices__002,quoted_status__extended_entities__media__media_url,quoted_status__extended_entities__media__media_url_https,quoted_status__extended_entities__media__url,quoted_status__extended_entities__media__display_url,quoted_status__extended_entities__media__expanded_url,quoted_status__extended_entities__media__type,quoted_status__extended_entities__media__sizes__|,quoted_status__extended_entities__media__sizes__|__w,quoted_status__extended_entities__media__sizes__|__h,quoted_status__extended_entities__media__sizes__|__resize,quoted_status__entities__hashtags__text,quoted_status__entities__hashtags__indices__001,quoted_status__entities__hashtags__indices__002,quoted_status__entities__urls__url,quoted_status__entities__urls__expanded_url,quoted_status__entities__urls__display_url,quoted_status__entities__urls__indices__001,quoted_status__entities__urls__indices__002,quoted_status__favorited,quoted_status__retweeted,quoted_status__possibly_sensitive,quoted_status__filter_level,quoted_status__lang,quoted_status_permalink__url,quoted_status_permalink__expanded,quoted_status_permalink__display,retweeted_status__created_at,retweeted_status__id,retweeted_status__id_str,retweeted_status__text,retweeted_status__display_text_range__001,retweeted_status__display_text_range__002,retweeted_status__source,retweeted_status__truncated,retweeted_status__in_reply_to_status_id,retweeted_status__in_reply_to_status_id_str,retweeted_status__in_reply_to_user_id,retweeted_status__in_reply_to_user_id_str,retweeted_status__in_reply_to_screen_name,retweeted_status__user__id,retweeted_status__user__id_str,retweeted_status__user__name,retweeted_status__user__screen_name,retweeted_status__user__location,retweeted_status__user__url,retweeted_status__user__description,retweeted_status__user__translator_type,retweeted_status__user__protected,retweeted_status__user__verified,retweeted_status__user__followers_count,retweeted_status__user__friends_count,retweeted_status__user__listed_count,retweeted_status__user__favourites_count,retweeted_status__user__statuses_count,retweeted_status__user__created_at,retweeted_status__user__utc_offset,retweeted_status__user__time_zone,retweeted_status__user__geo_enabled,retweeted_status__user__lang,retweeted_status__user__contributors_enabled,retweeted_status__user__is_translator,retweeted_status__user__profile_background_color,retweeted_status__user__profile_background_image_url,retweeted_status__user__profile_background_image_url_https,retweeted_status__user__profile_background_tile,retweeted_status__user__profile_link_color,retweeted_status__user__profile_sidebar_border_color,retweeted_status__user__profile_sidebar_fill_color,retweeted_status__user__profile_text_color,retweeted_status__user__profile_use_background_image,retweeted_status__user__profile_image_url,retweeted_status__user__profile_image_url_https,retweeted_status__user__profile_banner_url,retweeted_status__user__default_profile,retweeted_status__user__default_profile_image,retweeted_status__user__following,retweeted_status__user__follow_request_sent,retweeted_status__user__notifications,retweeted_status__geo__type,retweeted_status__geo__coordinates__001,retweeted_status__geo__coordinates__002,retweeted_status__coordinates__type,retweeted_status__coordinates__coordinates__001,retweeted_status__coordinates__coordinates__002,retweeted_status__place__id,retweeted_status__place__url,retweeted_status__place__place_type,retweeted_status__place__name,retweeted_status__place__full_name,retweeted_status__place__country_code,retweeted_status__place__country,retweeted_status__place__bounding_box__type,retweeted_status__place__bounding_box__coordinates__001,retweeted_status__place__bounding_box__coordinates__002,retweeted_status__geo,retweeted_status__coordinates,retweeted_status__place,retweeted_status__contributors,retweeted_status__quoted_status_id,retweeted_status__quoted_status_id_str,retweeted_status__quoted_status__created_at,retweeted_status__quoted_status__id,retweeted_status__quoted_status__id_str,retweeted_status__quoted_status__text,retweeted_status__quoted_status__display_text_range__001,retweeted_status__quoted_status__display_text_range__002,retweeted_status__quoted_status__source,retweeted_status__quoted_status__truncated,retweeted_status__quoted_status__in_reply_to_status_id,retweeted_status__quoted_status__in_reply_to_status_id_str,retweeted_status__quoted_status__in_reply_to_user_id,retweeted_status__quoted_status__in_reply_to_user_id_str,retweeted_status__quoted_status__in_reply_to_screen_name,retweeted_status__quoted_status__user__id,retweeted_status__quoted_status__user__id_str,retweeted_status__quoted_status__user__name,retweeted_status__quoted_status__user__screen_name,retweeted_status__quoted_status__user__location,retweeted_status__quoted_status__user__url,retweeted_status__quoted_status__user__description,retweeted_status__quoted_status__user__translator_type,retweeted_status__quoted_status__user__protected,retweeted_status__quoted_status__user__verified,retweeted_status__quoted_status__user__followers_count,retweeted_status__quoted_status__user__friends_count,retweeted_status__quoted_status__user__listed_count,retweeted_status__quoted_status__user__favourites_count,retweeted_status__quoted_status__user__statuses_count,retweeted_status__quoted_status__user__created_at,retweeted_status__quoted_status__user__utc_offset,retweeted_status__quoted_status__user__time_zone,retweeted_status__quoted_status__user__geo_enabled,retweeted_status__quoted_status__user__lang,retweeted_status__quoted_status__user__contributors_enabled,retweeted_status__quoted_status__user__is_translator,retweeted_status__quoted_status__user__profile_background_color,retweeted_status__quoted_status__user__profile_background_image_url,retweeted_status__quoted_status__user__profile_background_image_url_https,retweeted_status__quoted_status__user__profile_background_tile,retweeted_status__quoted_status__user__profile_link_color,retweeted_status__quoted_status__user__profile_sidebar_border_color,retweeted_status__quoted_status__user__profile_sidebar_fill_color,retweeted_status__quoted_status__user__profile_text_color,retweeted_status__quoted_status__user__profile_use_background_image,retweeted_status__quoted_status__user__profile_image_url,retweeted_status__quoted_status__user__profile_image_url_https,retweeted_status__quoted_status__user__profile_banner_url,retweeted_status__quoted_status__user__default_profile,retweeted_status__quoted_status__user__default_profile_image,retweeted_status__quoted_status__user__following,retweeted_status__quoted_status__user__follow_request_sent,retweeted_status__quoted_status__user__notifications,retweeted_status__quoted_status__geo,retweeted_status__quoted_status__coordinates,retweeted_status__quoted_status__place,retweeted_status__quoted_status__contributors,retweeted_status__quoted_status__is_quote_status,retweeted_status__quoted_status__extended_tweet__full_text,retweeted_status__quoted_status__extended_tweet__display_text_range__001,retweeted_status__quoted_status__extended_tweet__display_text_range__002,retweeted_status__quoted_status__extended_tweet__entities__urls__url,retweeted_status__quoted_status__extended_tweet__entities__urls__expanded_url,retweeted_status__quoted_status__extended_tweet__entities__urls__display_url,retweeted_status__quoted_status__extended_tweet__entities__urls__indices__001,retweeted_status__quoted_status__extended_tweet__entities__urls__indices__002,retweeted_status__quoted_status__extended_tweet__entities__hashtags__text,retweeted_status__quoted_status__extended_tweet__entities__hashtags__indices__001,retweeted_status__quoted_status__extended_tweet__entities__hashtags__indices__002,retweeted_status__quoted_status__extended_tweet__entities__media__id,retweeted_status__quoted_status__extended_tweet__entities__media__id_str,retweeted_status__quoted_status__extended_tweet__entities__media__indices__001,retweeted_status__quoted_status__extended_tweet__entities__media__indices__002,retweeted_status__quoted_status__extended_tweet__entities__media__media_url,retweeted_status__quoted_status__extended_tweet__entities__media__media_url_https,retweeted_status__quoted_status__extended_tweet__entities__media__url,retweeted_status__quoted_status__extended_tweet__entities__media__display_url,retweeted_status__quoted_status__extended_tweet__entities__media__expanded_url,retweeted_status__quoted_status__extended_tweet__entities__media__type,retweeted_status__quoted_status__extended_tweet__entities__media__sizes__|,retweeted_status__quoted_status__extended_tweet__entities__media__sizes__|__w,retweeted_status__quoted_status__extended_tweet__entities__media__sizes__|__h,retweeted_status__quoted_status__extended_tweet__entities__media__sizes__|__resize,retweeted_status__quoted_status__extended_tweet__extended_entities__media__id,retweeted_status__quoted_status__extended_tweet__extended_entities__media__id_str,retweeted_status__quoted_status__extended_tweet__extended_entities__media__indices__001,retweeted_status__quoted_status__extended_tweet__extended_entities__media__indices__002,retweeted_status__quoted_status__extended_tweet__extended_entities__media__media_url,retweeted_status__quoted_status__extended_tweet__extended_entities__media__media_url_https,retweeted_status__quoted_status__extended_tweet__extended_entities__media__url,retweeted_status__quoted_status__extended_tweet__extended_entities__media__display_url,retweeted_status__quoted_status__extended_tweet__extended_entities__media__expanded_url,retweeted_status__quoted_status__extended_tweet__extended_entities__media__type,retweeted_status__quoted_status__extended_tweet__extended_entities__media__sizes__|,retweeted_status__quoted_status__extended_tweet__extended_entities__media__sizes__|__w,retweeted_status__quoted_status__extended_tweet__extended_entities__media__sizes__|__h,retweeted_status__quoted_status__extended_tweet__extended_entities__media__sizes__|__resize,retweeted_status__quoted_status__quote_count,retweeted_status__quoted_status__reply_count,retweeted_status__quoted_status__retweet_count,retweeted_status__quoted_status__favorite_count,retweeted_status__quoted_status__entities__media__id,retweeted_status__quoted_status__entities__media__id_str,retweeted_status__quoted_status__entities__media__indices__001,retweeted_status__quoted_status__entities__media__indices__002,retweeted_status__quoted_status__entities__media__media_url,retweeted_status__quoted_status__entities__media__media_url_https,retweeted_status__quoted_status__entities__media__url,retweeted_status__quoted_status__entities__media__display_url,retweeted_status__quoted_status__entities__media__expanded_url,retweeted_status__quoted_status__entities__media__type,retweeted_status__quoted_status__entities__media__sizes__|,retweeted_status__quoted_status__entities__media__sizes__|__w,retweeted_status__quoted_status__entities__media__sizes__|__h,retweeted_status__quoted_status__entities__media__sizes__|__resize,retweeted_status__quoted_status__extended_entities__media__id,retweeted_status__quoted_status__extended_entities__media__id_str,retweeted_status__quoted_status__extended_entities__media__indices__001,retweeted_status__quoted_status__extended_entities__media__indices__002,retweeted_status__quoted_status__extended_entities__media__media_url,retweeted_status__quoted_status__extended_entities__media__media_url_https,retweeted_status__quoted_status__extended_entities__media__url,retweeted_status__quoted_status__extended_entities__media__display_url,retweeted_status__quoted_status__extended_entities__media__expanded_url,retweeted_status__quoted_status__extended_entities__media__type,retweeted_status__quoted_status__extended_entities__media__sizes__|,retweeted_status__quoted_status__extended_entities__media__sizes__|__w,retweeted_status__quoted_status__extended_entities__media__sizes__|__h,retweeted_status__quoted_status__extended_entities__media__sizes__|__resize,retweeted_status__quoted_status__entities__urls__url,retweeted_status__quoted_status__entities__urls__expanded_url,retweeted_status__quoted_status__entities__urls__display_url,retweeted_status__quoted_status__entities__urls__indices__001,retweeted_status__quoted_status__entities__urls__indices__002,retweeted_status__quoted_status__favorited,retweeted_status__quoted_status__retweeted,retweeted_status__quoted_status__possibly_sensitive,retweeted_status__quoted_status__filter_level,retweeted_status__quoted_status__lang,retweeted_status__quoted_status_permalink__url,retweeted_status__quoted_status_permalink__expanded,retweeted_status__quoted_status_permalink__display,retweeted_status__is_quote_status,retweeted_status__extended_tweet__full_text,retweeted_status__extended_tweet__display_text_range__001,retweeted_status__extended_tweet__display_text_range__002,retweeted_status__extended_tweet__entities__hashtags__text,retweeted_status__extended_tweet__entities__hashtags__indices__001,retweeted_status__extended_tweet__entities__hashtags__indices__002,retweeted_status__extended_tweet__entities__user_mentions__screen_name,retweeted_status__extended_tweet__entities__user_mentions__name,retweeted_status__extended_tweet__entities__user_mentions__id,retweeted_status__extended_tweet__entities__user_mentions__id_str,retweeted_status__extended_tweet__entities__user_mentions__indices__001,retweeted_status__extended_tweet__entities__user_mentions__indices__002,retweeted_status__extended_tweet__entities__urls__url,retweeted_status__extended_tweet__entities__urls__expanded_url,retweeted_status__extended_tweet__entities__urls__display_url,retweeted_status__extended_tweet__entities__urls__indices__001,retweeted_status__extended_tweet__entities__urls__indices__002,retweeted_status__extended_tweet__entities__media__id,retweeted_status__extended_tweet__entities__media__id_str,retweeted_status__extended_tweet__entities__media__indices__001,retweeted_status__extended_tweet__entities__media__indices__002,retweeted_status__extended_tweet__entities__media__additional_media_info__monetizable,retweeted_status__extended_tweet__entities__media__media_url,retweeted_status__extended_tweet__entities__media__media_url_https,retweeted_status__extended_tweet__entities__media__url,retweeted_status__extended_tweet__entities__media__display_url,retweeted_status__extended_tweet__entities__media__expanded_url,retweeted_status__extended_tweet__entities__media__type,retweeted_status__extended_tweet__entities__media__video_info__aspect_ratio__001,retweeted_status__extended_tweet__entities__media__video_info__aspect_ratio__002,retweeted_status__extended_tweet__entities__media__video_info__duration_millis,retweeted_status__extended_tweet__entities__media__video_info__variants__bitrate,retweeted_status__extended_tweet__entities__media__video_info__variants__content_type,retweeted_status__extended_tweet__entities__media__video_info__variants__url,retweeted_status__extended_tweet__entities__media__sizes__|,retweeted_status__extended_tweet__entities__media__sizes__|__w,retweeted_status__extended_tweet__entities__media__sizes__|__h,retweeted_status__extended_tweet__entities__media__sizes__|__resize,retweeted_status__extended_tweet__extended_entities__media__id,retweeted_status__extended_tweet__extended_entities__media__id_str,retweeted_status__extended_tweet__extended_entities__media__indices__001,retweeted_status__extended_tweet__extended_entities__media__indices__002,retweeted_status__extended_tweet__extended_entities__media__additional_media_info__monetizable,retweeted_status__extended_tweet__extended_entities__media__media_url,retweeted_status__extended_tweet__extended_entities__media__media_url_https,retweeted_status__extended_tweet__extended_entities__media__url,retweeted_status__extended_tweet__extended_entities__media__display_url,retweeted_status__extended_tweet__extended_entities__media__expanded_url,retweeted_status__extended_tweet__extended_entities__media__type,retweeted_status__extended_tweet__extended_entities__media__video_info__aspect_ratio__001,retweeted_status__extended_tweet__extended_entities__media__video_info__aspect_ratio__002,retweeted_status__extended_tweet__extended_entities__media__video_info__duration_millis,retweeted_status__extended_tweet__extended_entities__media__video_info__variants__bitrate,retweeted_status__extended_tweet__extended_entities__media__video_info__variants__content_type,retweeted_status__extended_tweet__extended_entities__media__video_info__variants__url,retweeted_status__extended_tweet__extended_entities__media__sizes__|,retweeted_status__extended_tweet__extended_entities__media__sizes__|__w,retweeted_status__extended_tweet__extended_entities__media__sizes__|__h,retweeted_status__extended_tweet__extended_entities__media__sizes__|__resize,retweeted_status__quote_count,retweeted_status__reply_count,retweeted_status__retweet_count,retweeted_status__favorite_count,retweeted_status__entities__hashtags__text,retweeted_status__entities__hashtags__indices__001,retweeted_status__entities__hashtags__indices__002,retweeted_status__entities__media__id,retweeted_status__entities__media__id_str,retweeted_status__entities__media__indices__001,retweeted_status__entities__media__indices__002,retweeted_status__entities__media__media_url,retweeted_status__entities__media__media_url_https,retweeted_status__entities__media__url,retweeted_status__entities__media__display_url,retweeted_status__entities__media__expanded_url,retweeted_status__entities__media__type,retweeted_status__entities__media__sizes__|,retweeted_status__entities__media__sizes__|__w,retweeted_status__entities__media__sizes__|__h,retweeted_status__entities__media__sizes__|__resize,retweeted_status__extended_entities__media__id,retweeted_status__extended_entities__media__id_str,retweeted_status__extended_entities__media__indices__001,retweeted_status__extended_entities__media__indices__002,retweeted_status__extended_entities__media__media_url,retweeted_status__extended_entities__media__media_url_https,retweeted_status__extended_entities__media__url,retweeted_status__extended_entities__media__display_url,retweeted_status__extended_entities__media__expanded_url,retweeted_status__extended_entities__media__type,retweeted_status__extended_entities__media__sizes__|,retweeted_status__extended_entities__media__sizes__|__w,retweeted_status__extended_entities__media__sizes__|__h,retweeted_status__extended_entities__media__sizes__|__resize,retweeted_status__entities__urls__url,retweeted_status__entities__urls__expanded_url,retweeted_status__entities__urls__display_url,retweeted_status__entities__urls__indices__001,retweeted_status__entities__urls__indices__002,retweeted_status__entities__user_mentions__screen_name,retweeted_status__entities__user_mentions__name,retweeted_status__entities__user_mentions__id,retweeted_status__entities__user_mentions__id_str,retweeted_status__entities__user_mentions__indices__001,retweeted_status__entities__user_mentions__indices__002,retweeted_status__favorited,retweeted_status__retweeted,retweeted_status__possibly_sensitive,retweeted_status__filter_level,retweeted_status__lang,is_quote_status,extended_tweet__full_text,extended_tweet__display_text_range__001,extended_tweet__display_text_range__002,extended_tweet__entities__hashtags__text,extended_tweet__entities__hashtags__indices__001,extended_tweet__entities__hashtags__indices__002,extended_tweet__entities__user_mentions__screen_name,extended_tweet__entities__user_mentions__name,extended_tweet__entities__user_mentions__id,extended_tweet__entities__user_mentions__id_str,extended_tweet__entities__user_mentions__indices__001,extended_tweet__entities__user_mentions__indices__002,quote_count,reply_count,retweet_count,favorite_count,entities__hashtags__text,entities__hashtags__indices__001,entities__hashtags__indices__002,entities__urls__url,entities__urls__expanded_url,entities__urls__display_url,entities__urls__indices__001,entities__urls__indices__002,entities__user_mentions__screen_name,entities__user_mentions__name,entities__user_mentions__id,entities__user_mentions__id_str,entities__user_mentions__indices__001,entities__user_mentions__indices__002,entities__media__id,entities__media__id_str,entities__media__indices__001,entities__media__indices__002,entities__media__media_url,entities__media__media_url_https,entities__media__url,entities__media__display_url,entities__media__expanded_url,entities__media__type,entities__media__sizes__|,entities__media__sizes__|__w,entities__media__sizes__|__h,entities__media__sizes__|__resize,entities__media__source_status_id,entities__media__source_status_id_str,entities__media__source_user_id,entities__media__source_user_id_str,extended_entities__media__id,extended_entities__media__id_str,extended_entities__media__indices__001,extended_entities__media__indices__002,extended_entities__media__media_url,extended_entities__media__media_url_https,extended_entities__media__url,extended_entities__media__display_url,extended_entities__media__expanded_url,extended_entities__media__type,extended_entities__media__sizes__|,extended_entities__media__sizes__|__w,extended_entities__media__sizes__|__h,extended_entities__media__sizes__|__resize,extended_entities__media__source_status_id,extended_entities__media__source_status_id_str,extended_entities__media__source_user_id,extended_entities__media__source_user_id_str,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms
Fri Sep 13 02:57:36 +0000 2019,1.17234E+18,1.17234E+18,RT @Nexthadi: GUYS BANTU RT YA. kualitas udara di Riau udah sangat tidak sehat akibat dampak kebakaran hutan yang tidak kunjung usai. kita…,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,null,null,null,null,null,1.07644E+18,1.07644E+18,ycky 🥀,yesimeriana,"Cikatomas, Indonesia",null,Awali hari dengan Bismillah 😊 insyaallah rezeki lancar dan berkah aamin 😇 hehe 😊 💚🥀🌷🌷\nJangan lupa bersyukur 🤲 🌹😊🌼,none,FALSE,FALSE,468,2054,0,7048,8687,Sat Dec 22 11:11:17 +0000 2018,null,null,FALSE,null,FALSE,FALSE,F5F8FA,,,FALSE,1DA1F2,C0DEED,DDEEF6,333333,TRUE,http://pbs.twimg.com/profile_images/1164915003096305664/xoLaponW_normal.jpg,https://pbs.twimg.com/profile_images/1164915003096305664/xoLaponW_normal.jpg,https://pbs.twimg.com/profile_banners/1076435000097071104/1562233273,TRUE,FALSE,null,null,null,null,null,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thu Sep 12 04:29:42 +0000 2019,1.172E+18,1.172E+18,GUYS BANTU RT YA. kualitas udara di Riau udah sangat tidak sehat akibat dampak kebakaran hutan yang tidak kunjung u… https://t.co/wnTH0rXFbb,0,140,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TRUE,null,null,null,null,null,7.42641E+17,7.42641E+17,Hadi Kusuma,Nexthadi,pdg,null,i even think of leaving sometimes,none,FALSE,FALSE,298,106,6,9788,8355,Tue Jun 14 08:54:15 +0000 2016,null,null,FALSE,null,FALSE,FALSE,F5F8FA,,,FALSE,1DA1F2,C0DEED,DDEEF6,333333,TRUE,http://pbs.twimg.com/profile_images/1172075187933601792/62CA57Gl_normal.jpg,https://pbs.twimg.com/profile_images/1172075187933601792/62CA57Gl_normal.jpg,https://pbs.twimg.com/profile_banners/742641289645039617/1564285112,TRUE,FALSE,null,null,null,,,,,,,,,,,,,,,,,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,GUYS BANTU RT YA. kualitas udara di Riau udah sangat tidak sehat akibat dampak kebakaran hutan yang tidak kunjung usai. kita disini gatau cari udara segar dimana. banyak masyarakat juga yang udah kena ISPA.\n\n29 agsts.                       12 sept https://t.co/N8O775tRic,0,247,,,,,,,,,,,,,,,1.172E+18,1.172E+18,248,271,,http://pbs.twimg.com/media/EEPLsMjVAAY27rK.jpg,https://pbs.twimg.com/media/EEPLsMjVAAY27rK.jpg,https://t.co/N8O775tRic,pic.twitter.com/N8O775tRic,https://twitter.com/Nexthadi/status/1172004333413470208/photo/1,photo,,,,,,,thumb,150,150,crop,1.172E+18,1.172E+18,248,271,,http://pbs.twimg.com/media/EEPLsMjVAAY27rK.jpg,https://pbs.twimg.com/media/EEPLsMjVAAY27rK.jpg,https://t.co/N8O775tRic,pic.twitter.com/N8O775tRic,https://twitter.com/Nexthadi/status/1172004333413470208/photo/1,photo,,,,,,,thumb,150,150,crop,92,97,6423,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/wnTH0rXFbb,https://twitter.com/i/web/status/1172004333413470208,twitter.com/i/web/status/1…,117,140,,,,,,,FALSE,FALSE,FALSE,low,in,FALSE,,,,,,,,,,,,,0,0,0,0,,,,,,,,,Nexthadi,Hadi Kusuma,7.42641E+17,7.42641E+17,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,low,in,1.56834E+12
